num	name	element	str3	utc	tc	journal
33151	Bi2Sr2CaCu2O8	Bi2Sr2Ca1Cu2O8+z	Bi2212	K	84.0	J.Supercond., 14(2001) 181
140137	(Mo,Zr)C	Mo0.84Zr0.16C1		K	11.0	PHYS.REV.,159(1967)327
112857	Nb1-xTax	Nb0.8Ta0.2		K	7.42	PHYS.STAT.SOL.,40(1970)657
100385	B2.5Nb1	B2.5Nb1	AlB2	K	6.4	PROC.NAT.ACAD.SCI.,67(1970)313
153338	Ba(Fe,Pt)2As2	Ba1Fe1.9Pt0.1As2	ThCr2Si2	K	23.0	J.Phys.:Condens.Matter, 22(2010)072204
154615	(Pb0.5Sn0.5)1-xInxTe	Pb0.4Sn0.4In0.2Te1	NaCl	K	4.0	Phys.Rev.B, 90(2014)020505
151920	Ba(Fe,Pt)2As2	Ba1Fe1.75Pt0.25As2	ThCr2Si2	K	21.1	Phys.Rev.B, 81(2010)104525
152686	UNi2Al3	U1Ni1.98Al3	PrNi2Al3	K	1.13	J.Alloys Compd., 213(1994)509
152601	La(O,F)(Fe,Ru)As	La1Fe0.985Ru0.015As1F0.11O0.89	oxypnictide	K	27.5	J.Phys.Soc.Jpn, 79(2010)094702
157017	LaRh3B2	La1Rh3B2	CeCo3B2	K	2.82	Solid State Commun., 35(1980)91
8183	NdBaCaCu3O7	Nd1Ba1Ca1Cu3O7	1113	K	33.0	Physica.C,301(1998)48-54
34457	RuSr2(Eu,Ce)2Cu2Oz	Ru1Sr2Eu1.5Ce0.5Cu2Oz	Ru1222	K	36.0	Int'l.J.Mod.Phys.B, 17(2003)3682
131290	(Mo,Nb,Pd)	Mo0.1Nb0.72Pd0.18		K	1.45	J.Less-Common Met., 42(1975)19
111198	NbB2	B2Nb0.84	AlB2	K	9.1	Physica C, 383(2002)197-206
113196	V1-xScx	Sc0.6V0.4		K	6.84	Soviet Physics-JETP, 20(1965)543
150852	CaFe2As2	Ca1Fe2As2		K	12.0	Phys.Rev.Lett., 101(2008)057006
101372	Hf0.15Nb0.85	Hf0.15Nb0.85		K	9.85	J.LOW TEMP.PHYS.,3(1970)393
101709	Mo5.1Pb0.9S6	Mo5.1Pb0.9S6		K	13.2	PHYS.LETT.A,49(1974)269
8058	(Tm,Ca)(Sr,Ba)2(Cu,CO3)3Oz	Tm0.5Ca0.5Sr0.7Ba1.3Cu2.6C0.4O7-z	M1212	K	79.0	PHYSICA C,208(1993)351
8505	(La,Sr,Ca,Ba)2CuO4	La1.85Sr0.016Ca0.074Ba0.06Cu1O4	T	K	23.5	Nature.394(1998)157
6150	(Bi,Pb)2Sr2Ca2Cu3O10	Bi2Sr2Ca2Oz	Bi2223	K	109.0	Physica.C,256(1996)33-38
120155	(Th,Sc)2C3	Th0.6Sc1.4C3	Pu2C3	K	5.4	J.Less-Common Metals, 30(1973)217
9361	(La,Ba)2CuO4	La1.885Ba0.115Cu1O4	T	K	13.9	J.Phys.Soc. Jpn, 63(1994)2314-2223
20191	Bi2Sr2CaCu2O8	Bi2Sr2Ca1Cu2Oz	Bi2212	K	84.2	Fizika tverdogo tela, 37(1995)2152-2162
111953	Nb3(Ga,Al)	Nb3Ga0.5Al0.5	Cr3Si(A15)	K	18.5	Z.PHYS.,215(1968)323
100300	Au0.285Mo1.8	Au0.2B5Mo1.8	AlB2	K	4.5	PROC.NAT.ACAD.SCI.,67(1970)313
12348	SmBa2(Cu,Zn)3O7	Sm1Ba2Cu2.98Zn0.02O7-y	Y123	K	86.3	Phys.Rev.53,(1996)15245
3137	Bi2(Sr,Li)2CaCu2O8	Bi2Sr1.4Li0.6Ca1Cu2O7.7	Bi2212	K	94.0	PHYSICA C,181(1991)63
150411	(Bi,Pb)2Sr2CaCu2NdxOz	Bi1.7Pb0.4Sr2Ca1.1Cu2.1Nd0.5Oz	Bi2212	K	85.65	Mater.Res.Bull., 42(2007)2057
40931	La3Pd4Si4	La3Pd4Si4	U3Ni4Si4	K	2.15	J.Phys.:Condens.Matter, 18(2006)8037
106086		U1Ru2Si2		K	1.53	Physica C.,250(1995)128-138
152022	SmOFeP	Sm1Fe1P1O1	oxypnictide	K	2.5	Phys.Rev.B, 78(2008)184512
7122	(Tm,Ca)Ba2Cu4O8	Tm0.97Ca0.03Ba2Cu4O8	Y124	K	81.2	J.Appl.Phys.Lett.35(1996)L974
154557	CeIr1-xPtxIn5	Ce1Ir0.987Pt0.013In5	HoCoGa5	K	0.897	Phys.Rev.B, 89(2014)041101
1945	(Y,Ca,Pr)Ba2Cu3O7	Y0.7Ca0.15Pr0.15Ba2Cu3O6.95	Y123	K	77.6	PHYS,REV.LETT.63(1989)2516
32317	(La,Sr)2CuO4	La1.85Sr0.15Cu1O4	T	K	38.0	Phys.Rev.Lett.,82(1999)4300-4303
151648	(La,Sr)2CuO4	La1.943Sr0.089Cu1O4	T	K	24.6	J.Phys.Soc.Jpn, 78(2009)114707
350		Gd1Ba2Cu2.82Fe0.18O9-Z		K	42.0	Phys.Rev.B,36(1987)4018
112758	Nb3(Rh,Pt)	Nb3Rh0.7Pt0.3	Cr3Si(A15)	K	5.1	PHYS.REV.,137(1965)A1438
102110	Pt1Tl2	Pt1Tl2	CuAl2	K	1.58	J.LESS-COMMON METALS,27(1972)281
103596		Nb1.5Mo1.5Al1		K	4.9	PRENUM PRESS 1973
12179	(Hg,Tl)2Ba2(Y,Ca)Cu2Oz	Hg1.4Tl0.6Ba2Y0.4Ca0.6Cu2Oz	Hg2212	K	90.5	Physica C, 282-287(1997)887
154929	EuPtSi3	Eu1Pt1Si3		K	3.7	Phys.Rev.B, 81(2010)144414
101022	Co3Th7	Co3Th7	Fe3Th7	K	1.83	J.PHYS.CHEM.SOLIDS,19(1961)130
101356	Ge2Y1	Ge2Y1	ThSi2	K	3.8	Phys.Rev., 112(1958)89
150174	Sr2Ca3Cu4O8F2+z	Sr2Ca3Cu4F3.8O8	234	K	95.0	Physica C, 341-348(2000)581
6140	(Gd,Pr)Ba2Cu3O7	Gd0.9Pr0.1Ba2Cu3Oz	Y123	K	80.3	Physica.C,256(1996)161-167
154781	LuPt2Si2	Lu1Pt2Si2	CaBe2Ge2	K	1.9	J.Phys.Soc.Jpn, 82(2013)064715
155140	(Li,Fe)OH(Se,S)	Li0.8Fe1.2Se0.84S0.16H1O1		K	38.6	Phys.Rev.B, 90(2014)214520
150918	PdHx	H1Pd1		K	3.5	Z.Physik, 263(1973)1
8524	BSr2Ca3Cu4O11	B1Sr2Ca3Cu4O11	B1234	K	110.0	Jpn.J.Appl.Phys.37(1998)5535
12651	YBa2(Cu,Fe)3O7	Y1Ba2Cu2.925Fe0.075O7-y	Y123	K	88.0	Phys.Rev.B,53(1996)5856
101623	La0.99Pr0.01	La0.99Pr0.01		K	5.3	PHYS.REV.LETT.,1(1958)92,152E
4537	HgBa2Ca2Cu3O8	Hg1Ba2Ca2Cu3O8+z	Hg1223	K	134.5	Physica C, 222(1994)7
7688	Gd(Ba)2Cu4O8	Gd1Ba2Cu4O8	Y124	K	73.1	J.Solid State Chem.128(1997)310-312
101147	Cu0.786Sb0.214	Cu0.786Sb0.214		K	0.047	PHYS.LETT.A,28(1968)67
109589	(Mg,Al)B2	Mg0.75Al0.25B2	AlB2	K	32.4	Nature 410(2001)343
34337	(Eu,Ce)2RuSr2Cu2O10	Eu1.4Ce0.6Ru1Sr2Cu2O10	Ru1222	K	40.0	Phys.Rev.B, 69(2004)24517
112014	Nb1-xWx	Nb0.85W0.15		K	5.32	PHYS.REV.,123(1961)1569
12808	(Yb,Pr)Ba2Cu3O7	Yb0.85Pr0.15Ba2Cu3O6.97	Y123	K	86.5	Phys.Rev.B,53(1996)11855
1948	(Y,Ca,Pr)Ba2Cu3O7	Y0.6Ca0.2Pr0.2Ba2Cu3O6.95	Y123	K	72.9	PHYS,REV.LETT.63(1989)2516
34681	(Cu,Mo)Sr2(Ce,Y)3Cu2O11	Mo0.25Sr2Ce2.01Y0.99Cu2.75O11+z	Cu1232	K	50.9	Phys.Rev.B, 70(2004)174515
151145	LaNiC2	La1Ni1C2	CeNiC2	K	2.99	Solid State Commun., 149(2009)448
11014	YBa2Cu3O7-d	Y1Ba2Cu3O6.9	Y123	K	89.935	Phys.Rev.B,51(1995)15420
5970	(La,Ca)(Ba,La)2 Cu3O7	Ca0.4Ba1.35La1.25Cu3O6.92	Y123	K	14.4	Phys.Rev.B,52(1995)12982
102848	Re2B1	B1Re2		K	2.8	PRENUM PRESS 1973
153310	Nb4NiSi	Nb4Ni1Si1	CuAl2	K	7.7	Phys.Rev.B, 84(2011)224518
103886		C1Ta1		K	11.0	PRENUM PRESS 1973
6339	(Sm,Ba)(Ba,Sm)2Cu3O7	Sm1.05Ba1.95Cu3O6.99		K	88.5	Physica.C,254(1995)331-341
40389	Mg(B,C)2	Mg1B1.8C0.2	AlB2	K	28.8	J.Phys.Chem.Solids, 67(2006)360
40426	(Cu,Tl)Ba2(Ca,Be)3Cu4Oz	Tl0.5Ba2Ca1Be2Cu4.5O9.948	Tl1234	K	110.0	Physica C, 436(2006)51
9913	(Y,La,Pr)Ba2Cu3O7	Y0.5625La0.3375Pr0.1Ba2Cu3O7-z	Y123	K	63.7	Physica B, 281(2000)909
8415	GdBa2Cu4O8	Gd1Ba2Cu4O8-Z	Y124	K	77.0	J.Solid State Chem.128(1997)310-312
90273	Ce(Rh,Co)In5	Ce1Rh0.29Co0.71In5	HoCoGa5	K	1.56	Phys.Rev.B, 72(2005)024551
158951	TaAs	Ta1As1	WC-type	K	7.3	Phys. Rev. B 101(2020)134503
156661	La0.8Y0.2(Fe,Mn)AsO0.89F0.11	La0.8Y0.2Fe0.975Mn0.025As1F0.11O0.89	oxypnictide	K	10.1	Phys.Rev.B, 94(2016)054508
12663	TmBa2(Cu,Fe)3O7	Tm1Ba2Cu2.85Fe0.15O7-y	Y123	K	86.0	Phys.Rev.B,53(1996)5856
104419		Nb20Ti75Ta5		K	7.1	PRENUM PRESS 1973
155249	Ce(O,F)BiS2	Ce1Bi1S2F0.9O0.1	CeOBiS2	K	6.855	J.Phys.Soc,Jpn, 84(2015)024709
157594	(Ca1-xLax)10(Pt3As8)(Fe2As2)5	Ca8.2La1.8Pt3Fe10As18		K	21.9	Supercond.Sci.Technol., 27(2014)104006
95	(La,Sr)2CuO4	Sr0.35La1.65Cu1O4-Y	T	K	26.0	Jpn.J.Appl.Phys., 26(1987)L223
151068	Zn	Zn1		K	0.825	Phys.Rev.Lett., 1(1958)363
104156		Nb2.5Sn1V0.5	Cr3Si(A15)	K	14.2	PRENUM PRESS 1973
150815	TaReSi	Ta1Re1Si1	TiFeSi	K	4.4	Bull.Mater.Sci.(India), 7(1985)215
158564	Mo3P	Mo3P1		K	5.5	Phys.Rev.B, 99(2019)184513
154704	Lix(C2H8N2)yFe2Se2	Li1M1Fe2Se2		K	45.0	Physica C, 504(2014)8
8334	(Bi,Pb)2Sr2Ca2Cu3O10	Bi1.6Pb0.4Sr2Ca2Cu3O10.07	Bi2212	K	102.3	J.Superconductivity , 11(1998)279
151800	Ca(Fe,Co)AsF	Ca1Fe0.8Co0.2As1F1	oxypnictide	K	16.4	Phys.Rev.B, 81(2010)054507
153012	CaIrSi3	Ca1Ir1Si3		K	3.0	Physica C, 470(2010)S762
157110	SnAs1-xSex	Sn1As0.9Se0.1	NaCl	K	4.5	J.Solid State Chem., 252(2017)106
112400	La1-xErx	Er0.03La0.97		K	4.49	J.APPL.PHYS.,31(1960)23S
3816	CaBa(La,Sm)Cu3O7	Ca1Ba1La0.4Sm0.6Cu3O7-Z		K	64.0	PHYSICA C,199(1992)240
101464	In3Lu1	In3Lu1	AuCu3	K	0.24	J.PHYS.CHEM.SOLIDS,31(1970)2653
156930	(Ba,K)Fe2As2	Ba0.47K0.53Fe2As2	ThCr2Si2	K	34.3	Phys.Rev.B, 89(2014)134504
150057	Al1-xLix	Al0.99Li0.01		K	1.07	Solid State Commun., 142(2007)421
111801	LaRhSb	Y1Rh1Sb1	Pd2(MnPd)Ge2	K	2.1	Phys.Rev.B, 62(2000)127
6841	YBa2(Cu,Zn)4O8	Y1Ba2Cu3.9Zn0.1O8	Y124	K	22.4	Solid State Commun.,98(1996)971
5958	(La,Ca)(Ba,La)2 Cu3O7	Ca0.2Ba1.55La1.25Cu3O7.07	Y123	K	46.1	Phys.Rev.B,52(1995)12982
101244	Ga0.5Mo5S6Sn1	Ga0.5Mo5S6Sn1		K	13.3	ZH.ETF PIS.RED,20(1974)59
8076	HgBa2Ca2Cu3Oz	Hg0.75Ba2.07Ca2.07Cu3.11O8.15	Hg1223	K	134.7	Physica.C,298(1998)49-58
151767	BaFe2(As,P)2	Ba1Fe2As0.74P1.26	ThCr2Si2	K	7.73	J.Phys.:Condens.Matter, 21(2009)382203
32327	(Nd,Ce)2CuOz	Nd1.85Ce0.15Cu1OZ	T'	K	24.0	Phys.Rev.Lett.,83(1999)2644-2647
131014	NdRh4B4	Nd1Rh4B4	RT4B4	K	5.31	Plenum Press (1978)
9194	(La,Sr)2(Cu,Fe)O4	La1.845Sr0.155Cu0.995Fe0.005Oz	T	K	30.0	J.Phys. C, 12(2000)8231-8238
40737	NaxCoO2:(H2O)1.3	Na0.28Co1H2.6O3.3		K	4.75	J.Phys.Condens.Matter, 18(2006)L63
10010	YBa2Cu3O7	Y1Ba2Cu3O6.96		K	90.75	Phys.Rev.B, 49(1994)1387
1932	(Y,Pr)Ba2Cu3O7	Y0.95Pr0.05Ba2Cu3O6.97	Y123	K	91.5	PHYS.REV.B,42(1990)6801
112466	Sn1-xInx	In0.017Sn0.983		K	3.625	J.APPL.PHYS.,36(1965)3895
109464	U	U1		K	0.27	Phys.Rev.B, 12(1975)4929
157578	ThCoC2	Th1Co1C2	CeNiC2	K	2.47	Phys.Rev. B, 96(2017)014507
154753	(Fe,Zn)Se0.3Te0.7	Fe0.95Zn0.05Se0.3Te0.7		K	13.5	J.Phys.Soc.Jpn, 82(2013)044712
11067	(Y, Pr)(Ba,Sr)2Cu3O7-d	Y0.6Pr0.4Ba0.6Sr1.4Cu3O6.89	Y123	K	49.0	Phys.Rev.B,51(1995)16444
9534	(Gd,Ca,Hf)Ba2Cu3O7	Gd0.75Ca0.1Hf0.15Ba2Cu3O6.89	Y123	K	82.7	J.Superconductivity,11(1998)285
5886	HgBa2Ca2Cu3(F,O)z	Hg1Ba2Ca2Cu3Oz	Hg1212	K	110.7	Physica C,253(1995)254-258
2228	(Nd,Ce)2(Cu,In)O4	Nd1.87Ce0.13Cu0.98IN0.02O4-Z		K	19.5	PHYSICA C,170(1990)211
109	(La,Sr)2(Cu,V)O4	Sr0.2La1.8Cu0.99V0.01O4	T	K	12.0	JJAP.LETT.,26(1987)L337
2468	(La,Sr)2CaCu2O6	La1.8Sr0.2Ca1Cu2O6	2126	K	53.0	PHYSCA C,174(1991)28
1063	YBa2(Cu,Fe)3O7	Y1Ba2Cu2.799Fe0.201O7-Z	Y123	K	39.0	SOLID STATE COMMUN.,65(1988)0043
34677	(Hg,W)Sr2(Ce,Eu)3Cu2O11	Hg0.7W0.3Sr2Ce1.5Eu1.5Cu2O11+z	Hg1222	K	45.0	Phys.Rev.B, 70(2004)174514
103494	V2.79Mn0.21Si1 	V2.79Mn0.21Si1		K	15.5	PRENUM PRESS 1973
152750	Ce2PdIn8	Ce2Pd1In8	Ho2CoGa8	K	0.7	Phys.Rev.B, 83(2011)064504
153953	La(O,F)(Fe,Ru)As	La1Fe0.75Ru0.25As1F0.11O0.89	oxypnictide	K	17.6	Phys.Rev.B, 87(2013)134518
1772	(La,Sr)2CuO4	La1.85Sr0.15Cu1O4	T	K	36.0	PHYS.REV.B,35(1987)5330
20320	Y(Ba,La)2Cu3O7	Y1Ba1.5La0.5Cu3O7.17	Y123	K	57.0	[Fizika tverdogo tela(Phys.of the Solid State)] 41(1999)389
130160	AgMo4S5	Ag1Mo4S5	Chevrel	K	7.77	Plenum Press, 1976, p137-160
90003	La9Br5(CBC)3	La9Br5B3C6		K	6.0	Angew.Chem.Int.ed.Engl., 35(1996)1685
109618	K2RbC60	K2Rb1C60	fullerene	K	23.0	Nature , 356(1992)419
2620	(La,Sr)2CuO4	La1.85Sr0.15Cu1O4	T	K	31.6	PHYS.REV.B,44(1991)249
156519	HfOsP	Hf1Os1P1	ZrRuSi	K	6.1	Appl.Phys. A, 31(1983)201
153164	(Ca,Na)Fe2As2	Ca0.5Na0.5Fe2As2	ThCr2Si2	K	20.0	J.Phys.Condens.Matter. 20(2008)422201
111407	Li0.5(THF)yHfNCl	Li0.5Hf1N1Cl1		K	26.0	Physica B, 328(2003)23
12094	(Cu,Fe)Ba2YCu2O7	Y1Ba2Cu2.6Fe0.4O7.401	Y123	K	82.0	Phys.Rev.B, 71(2005)104503
4561	(Bi,Hg)Sr2YCu2O7	Bi0.33Hg0.67Sr2Y1Cu2O7	Hg1212	K	74.0	Physica C, 220(1994)1-6
101215	Ga1	Ga1		K	7.6	C.R.ACAD.SCI.B,(1967)264,1592
108123	(U,Th)Be13	U0.962Th0.038Be13		K	0.532	Phys.Rev.B,58(1998)15153-15159
50043	NbxGey	Ge1Nb3	AMOR	K	3.342	Phys.Rev.B, 13(1976)4827
7962	Cu(Ba,Sr)2YbCu2O6	Ba1.6Sr0.4Yb1Cu3O6.8	Cu1212	K	81.0	Physica.C,300(1998)17-25
40708	KOs2O6	K1Os2O6	pyrochlore	K	9.6	Phys.Rev.Lett., 96(2006)247004
112970	Nb3(Sn,Zr)	Nb3Sn0.5Zr0.5		K	16.7	JETP  16(1963)1493
31102	HgBa2CuO4+z	Hg1Ba2Cu1O4+Z	Hg1201	K	97.0	Phys.Rev.B,62,(2000)615-621
6786	TlSr2(Ca,Y)Cu2Oz	Tl1Sr2Ca0.3Y0.7Cu2O6.97	Tl1212	K	92.0	Physica.C,263(1996)189-192
90147	NbNxOy	Nb1N1.34O0.27		K	11.3	MAT.RES.BULL.,10(1975)379
158099	Lu5Rh6Sn18	Lu5Rh6Sn18		K	4.0	J.Phys.Soc.Jpn, 80(2011) SA 112
151142	Nb5(Si,B)3	Nb5Si2.4B0.6	Cr5Si3	K	7.8	Solid State Commun., 149(2009)467
5406	(Ca,Na)2CuO2Cl2	Ca1.883Cu0.941Cl1.941Na0.059O2.117		K	26.0	Nature.371(1994) 139-141
34065	(La,Nd,Sr)2CuO4	La1.52Nd0.4Sr0.08Cu1O4	T	K	9.34	J.Phys.Soc.Jpn, 69(2000)2917
153830	Nd(O,F)Bi2S2	Nd1Bi1S2F0.6O0.4		K	4.35	J.Phys.Soc.Jpn, 82(2013)033708
152755	SrPd2Ge2	Sr1Pd2Ge2	ThCr2Si2	K	3.04	Phys.Rev.B, 79(2009)224522
102404	Mo5S6Zn1	Mo5S6Zn1		K	3.2	MAT.RES.BULL.,10(1975)297
19236	YBa2Cu4O8	Y1Ba2Cu4O8	Y124	K	72.0	Phys.Rev.B,58(1998)14617
7916	(La,Sr)2(Cu,Li)O4	La1.85Sr0.15Cu0.95Li0.05O4	T	K	27.2	Solid State Commun.105(1998)37-40
153423	GaxV2Al20	Ga0.2V2Al20		K	1.65	J.Phys.Soc.Jpn, 81(2012)124707
5320	(Y,Cs)Ba2Cu3O7	Y0.95Cs0.05Ba2Cu3O6.61	Y123	K	92.45	Jpn.J.Appl.Phys.Lett.,33 (1994) L219-222
5294	Pb2Sr2(Ho,Ca)Cu3O8	Pb2Sr2Ho0.5Ca0.5Cu3O8	Pb3212	K	78.5	Jpn.J.Appl.Phys.,33(1994)2515-2520
100393	B1Mo1.75Ta0.25	B1Mo1.75Ta0.25	CuAl2	K	3.05	J.LESS-COMMON METALS,27(1972)281
157274	(Pr,Eu)Pt4Ge12	Pr0.95Eu0.05Pt4Ge12	skutterudite	K	7.78	Phys.Rev.B, 95(2017)134517
140071	PdSb	Pd1Sb1	NiAs	K	1.5	PHYS.REV.,92(1953)874
1526	Tl2Ba2Ca2Cu3O10	Tl2Ba2Ca2Cu3O9.964	Tl2223	K	112.0	PHYS.REV.B,40(1989)11400
5965	(La,Ca)(Ba,La)2 Cu3O7	Ca0.1Ba1.65La1.25Cu3O7.01	Y123	K	19.5	Phys.Rev.B,52(1995)12982
111046	Y2(I,Br)2C2	Y2I1.5Br0.5C2		K	11.1	Z.anorg.allg.Chem., 622(1996)123
32049	(La,Ca)2CuOz	La1.87Ca0.13Cu1O4	T	K	28.0	Phys.Rev.Lett.,76(1996)1348
156965	beta-Bi2Pd	Bi2Pd1		K	4.93	Phys.Rev.B, 93(2016)144502
112185	La1-xSmx	La0.9916Sm0.0084		K	4.22	J.PHYS.CHEM.SOLIDS,13(1960)156
33109	Bi2Sr2(Ca,Gd)Cu2O8	Bi2Sr2Ca0.9Gd0.1Cu2O8+z	Bi2212	K	90.9	Physica C, 263(1996)286
4201	Bi2(Sr,Ca)3Cu2O8	Bi2Sr1.8Ca1.2Cu2O8.211		K	73.7	J.Phys.Soc.Japan62(1993)1017-1024
1878	YBa2(Cu,Zn)3O7	Y1Ba2Cu2.97Zn0.03O6.47	Y123	K	29.8	PHYSICA C,170(1990)307
120260	Th(Ir,Os)2	Th1Ir1.3Os0.7		K	2.36	J.Less-Common Met., 83(1982)L47
153270	(La,Sr)2CuO4	La1.73Sr0.27Cu1O4	T	K	4.0	Phys.Rev.B, 82(2010)214513
10002	Bi2Sr2(Ca,Y)Cu2O8	Bi2Sr2Ca0.9Y0.1Cu2O8.23	Bi2212	K	85.0	Phys.Rev.B, 49(1994)1407
201	ErBa2Cu3O7	Er1Ba2Cu3O7-Z	Y123	K	86.0	Phys.Rev.B,36(1987)8791
34061	(Pb,Cu)(Sr,La)2(Gd,La)2Cu2Oz	Pb0.5Sr1.45Gd1.95La0.6Cu2.5Oz	Pb1222	K	20.0	Jpn.J.Appl.Phys., 31(1992)L25
8341	(Bi,Pb)2Sr2CaCu2O8	Bi1.8Pb0.2Sr2Ca1Cu2O8-Z	Bi2212	K	87.0	J.Superconductivity , 11(1998)259
33079	HgBa2(Cu,Zn)O4	Hg1Ba2Cu0.99Zn0.01O4+z	Hg1201	K	89.0	Physica C, 356(2001)141
4700	Bi2Sr2(Sm,Ce)2Cu2O10	Bi2Sr2Sm1.64Ce0.36Cu2O10.24	Bi2222	K	16.0	Physica.C,168(1990)79-84
157633	LixMyTiSe2	Li1M1Ti1Se2		K	2.8	J.Phys.Soc.Jpn, 86(2017)104701
9726	TlSr2(Ca,Th)Cu2O7	Tl1Sr2Ca0.65Th0.35Cu2O7	Tl1212	K	55.3	Physica C, 349(2001)317
8189	(La,Pr)BaCaCu3O7	La0.4Pr0.4Ba1Ca1Cu3O7	1113	K	14.0	Physica.C,301(1998)48-54
130097	(Sn,Eu)1.2Mo6S8	Sn1.08Eu0.1Mo6.35S8	Chevrel	K	10.9	J.Phys.C: Solid State Phys., 8(1975)L474
158209	Ce(Co,Pt)(In,Hg)5	Ce1Co0.91Pt0.09In4.962Hg0.038	HoCoGa5	K	1.36	Phys.Rev.Lett., 109(2012)186402
156123	Ba(Fe,Ni)2As2	Ba1Fe1.915Ni0.085As2	ThCr2Si2	K	18.2	Phys.Rev.B, 92(2015)174509
50129	Zr1-xNix	Ni18Zr82	AMOR	K	2.98	Phys.Rev.B, 29(1984)5207
103674		Ag7F1O8		K	0.3	PRENUM PRESS 1973
1657	(Y,Ca)(Ba,Sr)2Cu4O8	Y0.9Ca0.1Ba1.6Sr0.4Cu4O7.8	Y124	K	85.5	PHYS.REV.BA,41(1990)11209
113217	Ti-V-Al	Ti0.595V0.255Al0.15		K	2.36	J.PHYS.CHEM.SOLIDS,25(1964)993
2455	YBa2(Cu,Ni)3O7	Y1Ba2Cu2.82Ni0.18O7+Z	Y123	K	72.2	PHYS.REV.B,(1991)5516
31114	Bi2(Sr,Bi,La)2CuO6	Bi2.1Sr1.58La0.32Cu1O6+Z	Bi2201	K	13.5	Phys.Rev.B,62,(2000)622-625
5590	(Tl,,Hg)Sr2Ba2Cu2(CO3)Oz	Tl0.2Hg0.8Sr2Ba2Cu2Co3Oz	Tl1222	K	60.0	Physica C.,242(1995)12-16
5695	(Hg,V)Sr4Cu2(CO3)O6	Hg0.6V0.4Sr4Cu2C1O9+z		K	76.0	Physica C.,249(1995)220-233
20295	(Y,Ca)Ba2Cu4O8	Y0.88Ca0.12Ba2Cu4O8	Y124	K	88.5	Materials Lett., 25(1995)91-96
7024	Bi2Sr2Ca(Cu,Co)2OzIx	Bi2Sr2Ca1Cu1.92Co0.08I0.94Oz	Bi2212	K	34.9	Phys.Rev.B,54(1996)86
7993	Cu(Ba,Sr)2(Yb,Ca)Cu2O6	Ba1.6Sr0.4Yb0.65Ca0.35Cu3O6.53	Cu1212	K	78.0	Physica.C,300(1998)17-25
106323	alpha-Mo6Se8-xSx	Mo6Se8	Chevrel	K	6.13	J.Solid State Chem.145(1999)159-166
33371	YBa2(Cu,Zn)3O7	Y1Ba2Cu2.91Zn0.09O7-z	Y123	K	55.0	Physica C, 357-360(2001)39
150745	La(O,F)FeAs	La1Fe1As1F0.06O0.94	oxypnictide	K	18.0	cond-mat/0806.4798(2008)
42042	(La,Th)NiC2	La0.8Th0.2Ni1C2	CeNiC2	K	5.4	Solid State Commun., 101(1997)323
112106	U6Ni	Ni1U6		K	0.41	PHYS.REV.,168(1968)464
150166	CeIrSi3	Ce1Ir1Si3	BaNiSn3	K	1.4	J.Phys.Soc.Jpn, 76(2007)083706
1467	(Bi,Pb,Sb)2Sr2Ca2Cu3Oz	Bi1.7Pb0.2Sb0.1Sr2Ca2Cu3OZ	Bi2223	K	116.0	PHYS. A,138(1989)136
130144	LaMo6S8	La1Mo6S8	Chevrel	K	5.8	Springer-Verlag, 1982,
109707		Na3.5N0.5C60	fullerene	K	14.7	SOLID STATE COMMUN.,87(1993)375
819		Er1Pb1Sr2Ca3Cu4OZ		K	33.0	JJAP LETT.,28(1989)L60
110355	LaMo6Se8	La1Mo6Se8	Chevrel	K	10.8	J.Physique, 39(1978)C2 - 257
2063	EuBa2(Cu,Zn)3O7	Eu1Ba2Cu2.925Zn0.075OZ	Y123	K	27.0	SOLID STATE COMMUN.,75(1990)59
157591	BaIr2As2	Ba1Ir2As2	ThCr2Si2	K	2.4	Supercond.Sci.Technol., 30(2017)035007
109426	UPt3	Pt3U1		K	0.57	Physica B,259(1999)666-667
106244	Ho(Ni,Co)2B2C	Ho1Ni1.972Co0.056B2C1	LuNi2B2C	K	2.4	Phys.Rev.B,55(1997)8497
7815	Y(La,Ba)2Cu3Oz	Y1La0.2Ba1.8Cu3O7.79	Y123	K	90.4	Japanese J.Appl.Phys.Lett.36(1997)473-475
6904	Bi4Sr3Ca3(Cu,Mn)4Oz	Bi4Sr3Ca3Cu3.8Mn0.2Oz		K	72.0	Int.J.Mod.Phys.B,9(1995)549-561
100194	Al0.108V0.892	Al0.108V0.892		K	1.82	J.PHYS.CHEM.SOLIDS,25(1964)993
102089	Pt1Th1	Pt1Th1		K	0.44	PHYS.REV.,137(1965)A119
111207	(Er,Tb)Ni2B2C	Er0.4Tb0.6Ni2B2C1	LuNi2B2C	K	2.0	Phys.Rev.B, 66(2002)214501
112030	Ti1-xVx	Ti0.2V0.8		K	7.46	PHYS.REV.,123(1961)1569
7595	Nd(Ba,Nd)2Cu3O7	Nd1.4Ba1.6Cu3O7+z	Y123	K	7.9	Phys.Rev.B,56(1997)5512
111352	Pt	Pt1		K	0.02	Europhys.Lett., 58(2002)885
151325	BaFe2As2	Ba1Fe2As2	ThCr2Si2	K	34.0	J.Phys.Soc,Jpn, 77(2008)105004
152801	Nb1-xRex	Nb0.18Re0.82	alpha-Mn	K	8.75	Phys.Rev.B, 83(2011)144525
113054	Re1-xOsx	Os0.001Re0.999		K	1.71	PHYS.REV.LETT.,20(1968)198
